id,nome,produtor,safra,safra_inferida,is_nv,tipo,subtipo_docura,uva_principal,uvas_secundarias,pais,regiao,preco_referencia,faixa_preco_tier,preco_observado_fontes,tamanho_garrafa_ml,teor_alcoolico,imagem_rotulo_url_externa,thumbnail_url,url_origem,vivino_rating,vivino_num_ratings,acidez,tanino,corpo,frutado,docura,confianca_sensorial,confianca_tipo,confianca_uva,confianca_recuperacao,fonte_sensorial,fonte_dado_principal,origem_cadastro,categoria_produto,is_vinho,is_active,motivo_inativo,requer_revisao_editorial,requer_enriquecimento,preco_invalido_origem,preco_recuperado_pendente_review,dedup_revisao_flag,dedup_motivos,harmonizacao_categorias,harmonizacao_texto,curiosidade_educacional,codigo_barras,status_moderacao,data_ultima_observacao,created_at,updated_at,fonte_curiosidade,requer_revisao_factual,superlativo_detectado,erro_factual,requer_revisao_tipo,preco_valido
v10-ml-bbdafa13e47e,Casa Silva Reserva Carmenère 750ml - Chile,Casa Silva,,0.0,1.0,tinto,,Carmenère,,Chile,,90.79,,,750,,,,https://www.mercadolivre.com.br/casa-silva-reserva-carmenere-750ml--chile/up/MLBU3454599037,,,2.0,3.0,4.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Casa Silva fica no Vale de Colchagua, no coração do Chile central — uma das regiões que ajudou a consolidar a Carmenère como uva identitária chilena. A uva chegou da França no século XIX, foi confundida com Merlot por décadas e só foi identificada oficialmente em 1994. A Casa Silva é uma das famílias que apostou cedo nessa redescobertura.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bc029d23d424,Vinho Santa Carolina Reservado Cabernet Sauvignon 750ml,Santa Carolina,,0.0,1.0,tinto,,Cabernet Sauvignon,,Chile,,26.13,,,750,,,,https://www.mercadolivre.com.br/vinho-santa-carolina-reservado-cabernet-sauvignon-750ml/up/MLBU1090803113,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Santa Carolina é uma das vinícolas mais antigas do Chile — fundada em 1875 em Santiago, numa época em que as famílias da elite chilena plantavam videiras francesas nos arredores da capital. A linha Reservado é a entrada da casa: Cabernet Sauvignon do Vale Central com passagem curta em carvalho, feita pra mostrar o estilo chileno direto — fruta escura presente, tanino firme, sem rodeios.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bc97b99be23e,Espumante Brasileiro Rosé Brut Garibaldi Vero 750ml,INFERIR,,0.0,1.0,espumante,,Blend Rosé,,Outros,,36.44,,,750,,,,https://www.mercadolivre.com.br/espumante-brasileiro-rose-brut-garibaldi-vero-750ml/up/MLBU3631978151,,,4.0,0.0,2.0,4.0,2.0,70.0,medio,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,True,0.0,,,,,,,"A Garibaldi é uma cooperativa fundada em 1931 na Serra Gaúcha, cidade que dá nome a ela — e que concentra boa parte da produção de espumantes do Brasil. A linha Vero usa o método Charmat, com segunda fermentação em tanque pressurizado, que preserva frutas frescas e bolhas finas. É a abordagem dominante nos espumantes brasileiros de entrada.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bcf412d2e56e,Vinho Norton Malbec Doc Tinto 750ml,Norton,,0.0,1.0,tinto,,Malbec,,Argentina,,78.9,,,750,,,,https://www.mercadolivre.com.br/vinho-norton-malbec-doc-tinto-750ml/p/MLB24157139,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Norton é uma das vinícolas mais antigas da Argentina — fundada em 1895 por um engenheiro inglês que construía a ferrovia entre Buenos Aires e Mendoza. O Malbec DOC deles usa a denominação de origem controlada de Mendoza, criada em 2013 pra garantir que o vinho venha exclusivamente de uvas cultivadas na região, com regras de produção definidas.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bd0a0c4b237e,Vinho Pizzato Reserva Alicante Bouschet 750ml,Pizzato,,0.0,1.0,tinto,,Alicante Bouschet,,Brasil,,33.55,,,750,,,,https://www.mercadolivre.com.br/vinho-pizzato-reserva-alicante-bouschet-750ml/up/MLBU1739004126,,,3.0,4.0,4.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"Alicante Bouschet é uma das poucas uvas tintureiras do mundo: tem polpa vermelha, não só a casca. Foi criada na França em 1865 cruzando Petit Bouschet com Grenache. A Pizzato apostou nela no Rio Grande do Sul, onde a uva produz tintos com cor intensa e taninos marcados — um experimento incomum para o Brasil, onde ela ainda é raridade entre as vinícolas.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bd269abde857,Vinho Catena Malbec 750 Ml,Catena Zapata,,0.0,1.0,tinto,,Malbec,,Argentina,,26.95,,,750,,,,https://www.mercadolivre.com.br/vinho-catena-malbec-750-ml/up/MLBU1089070259,,,3.0,3.0,4.0,4.0,1.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Catena Zapata foi pioneira em plantar Malbec em altitude — as vinhas chegam a 1.500 metros nos Andes, em Mendoza. Nicolás Catena apostou nos anos 90 que o frio noturno das alturas daria mais acidez e complexidade à uva. Hoje a ideia virou padrão na Argentina, mas foi a família Catena que testou primeiro, quando ninguém apostava nessa abordagem.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bd4f6e1a8469,Vinho Emiliana Adobe Reserva Rosé 750ml,Emiliana,,0.0,1.0,rose,,Blend Rosé,,Chile,,99.0,,,750,,,,https://www.mercadolivre.com.br/vinho-emiliana-adobe-reserva-rose-750ml/up/MLBU1116576695,,,3.0,0.0,2.0,4.0,2.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Emiliana é uma das maiores vinícolas orgânicas e biodinâmicas do Chile — converteu todas as fazendas para esse modelo desde 2010. A linha Adobe é a porta de entrada dessa filosofia: sem pesticidas sintéticos, com certificação orgânica. O rosé costuma usar Syrah e Grenache do Vale de Colchagua, fermentado em inox pra preservar a fruta fresca.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bd5512cea93c,Vinho Australiano Cabernet Sauvignon Yellow Tail 750ml,Yellow Tail,,0.0,1.0,tinto,,Cabernet Sauvignon,,Austrália,,98.4,,,750,,,,https://www.mercadolivre.com.br/vinho-australiano-cabernet-sauvignon-yellow-tail-750ml/up/MLBU1160950502,,,2.0,2.0,3.0,4.0,2.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"O Yellow Tail foi lançado em 2001 pela família Casella, de Nova Gales do Sul, e virou o vinho importado mais vendido nos EUA em menos de dois anos — feito sem publicidade massiva. A estratégia foi deliberada: rótulo simples, nome fácil de pronunciar e estilo frutado pensado pra quem nunca tinha comprado vinho antes.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bd9b1af1fde3,Vinho Trapiche Vineyards Cabernet Sauvignon 750ml,Trapiche,,0.0,1.0,tinto,,Cabernet Sauvignon,,Argentina,,56.9,,,750,,,,https://www.mercadolivre.com.br/vinho-trapiche-vineyards-cabernet-sauvignon-750ml/up/MLBU1095014942,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Trapiche é a vinícola argentina mais exportada do mundo — os rótulos chegam a mais de 90 países. A linha Vineyards é o nível de entrada deles pro Cabernet sério: uvas de Mendoza com passagem curta por carvalho, pensada pra mostrar o estilo argentino sem complicar. A Trapiche também mantém um museu de vinificação ativo dentro da bodega histórica, fundada em 1883.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-be075cc907a2,Vinho Royal Oporto 20 Anos 750ml,Real Companhia Velha,,0.0,1.0,tinto,,Blend Tinto,,Portugal,,79.9,,,750,,,,https://www.mercadolivre.com.br/vinho-royal-oporto-20-anos-750ml/up/MLBU1124599521,,,2.0,2.0,4.0,3.0,5.0,85.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Real Companhia Velha foi fundada em 1756 por decreto do Marquês de Pombal — a mesma lei que criou a demarcação do Douro, primeira região vinícola do mundo com fronteiras definidas por lei. O Royal Oporto 20 Anos é um Tawny envelhecido em pequenas pipas de carvalho: a exposição ao ar vai oxidando o vinho e virando a cor do rubi pro âmbar que aparece na taça.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-be56225eac7d,Vinho Casa Valduga Naturelle Branco Suave Frisante 750ml,Casa Valduga,,0.0,1.0,branco,,Moscato,,Brasil,,60.1,,,750,,,,https://www.mercadolivre.com.br/vinho-casa-valduga-naturelle-branco-suave-frisante-750ml/up/MLBU598593003,,,3.0,0.0,2.0,5.0,4.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Casa Valduga, fundada em 1875 no Vale dos Vinhedos, faz o Naturelle com Moscato da Serra Gaúcha numa versão frisante suave — levemente gaseificada, com açúcar residual alto. O estilo imita o Moscato d'Asti italiano, mas feito com uva cultivada em altitude, o que preserva o aroma floral característico sem perder a frescura.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bea3ee641c41,Vinho Branco Australiano Chardonnay Yellow Tail 750ml,Yellow Tail,,0.0,1.0,branco,,Chardonnay,,Austrália,,90.47,,,750,,,,https://www.mercadolivre.com.br/vinho-branco-australiano-chardonnay-yellow-tail-750ml/up/MLBU2288405316,,,2.0,0.0,3.0,4.0,2.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"O Yellow Tail foi lançado em 2001 pela família Casella, no interior de New South Wales. Em dois anos, virou o vinho importado mais vendido nos Estados Unidos — batendo marcas europeias estabelecidas há décadas. O segredo foi o rótulo com canguru e um estilo de Chardonnay sem muita madeira, frutado e fácil de entender, pensado pra quem nunca tinha prestado atenção em vinho.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-beeee795a1a4,Vinho Argentino Trapiche Vineyards Malbec 750ml Unidade,Trapiche,,0.0,1.0,tinto,,Malbec,,Argentina,,56.9,,,750,,,,https://www.mercadolivre.com.br/vinho-argentino-trapiche-vineyards-malbec-750ml-unidade/up/MLBU1113245843,,,3.0,4.0,4.0,4.0,1.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Trapiche é a vinícola argentina mais exportada do mundo — e o nome vem de um engenho de cana-de-açúcar que existia no terreno antes das videiras. A linha Vineyards seleciona uvas de vinhedos próprios em Mendoza, região de altitude que dá ao Malbec taninos mais firmes e cor mais intensa do que em terrenos mais baixos.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bf1a2d051459,Vinho Espanhol Cohiba Atmosphere Reserva Doc. Rioja 750ml,INFERIR,,0.0,1.0,tinto,,Tempranillo,,Outros,,57.92,,,750,,,,https://www.mercadolivre.com.br/vinho-espanhol-cohiba-atmosphere-reserva-doc-rioja-750ml/up/MLBU1449680383,,,3.0,3.0,3.0,3.0,1.0,70.0,medio,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,True,0.0,,,,,,,"O nome Cohiba remete ao universo cubano, mas esse vinho é da Rioja — DOC espanhola que exige envelhecimento mínimo para usar o título Reserva: 3 anos, com ao menos 1 em barrica. A Tempranillo domina a região e nessa categoria costuma mostrar cereja, couro e especiaria com taninos já integrados pela estadia em carvalho.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bf308afd4db4,Vinho Argentino Luigi Bosca Malbec De Sangre Edic. Limitada,Luigi Bosca,,0.0,1.0,tinto,,Malbec,,Argentina,,34.33,,,750,,,,https://www.mercadolivre.com.br/vinho-argentino-luigi-bosca-malbec-de-sangre-edic-limitada/p/MLB28673090,,,3.0,4.0,4.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"Luigi Bosca é uma das mais antigas vinícolas de Mendoza, fundada em 1901 pela família Arizu. O 'De Sangre' — 'de sangue' — é a linha de Malbec de altitude deles: uvas colhidas em vinhedos acima de 900 metros no Vale de Luján de Cuyo, onde a amplitude térmica entre dia e noite concentra cor e intensidade no cacho antes da vindima.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bf52e6dac84e,Vinho Macaw Cabernet Sauvignon Tinto Demi-sec 750ml,Casa Perini,,0.0,1.0,tinto,,Cabernet Sauvignon,,Brasil,,60.9,,,750,,,,https://www.mercadolivre.com.br/vinho-macaw-cabernet-sauvignon-tinto-demisec-750ml/up/MLBU910477688,,,2.0,2.0,3.0,4.0,3.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Casa Perini, fundada em Farroupilha, Serra Gaúcha, apostou na linha Macaw para o mercado de tintos demi-sec — estilo menos comum, com açúcar residual que suaviza os taninos da Cabernet Sauvignon. É uma escolha comercial clara: atende o paladar brasileiro, que historicamente prefere vinhos menos secos, sem abrir mão da uva tinta mais plantada do mundo.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bfbf59d60e3b,Espumante Cava Freixenet Carta Nevada 750ml,Freixenet,,0.0,1.0,espumante,,Macabeo,,Espanha,,33.25,,,750,,,,https://www.mercadolivre.com.br/espumante-cava-freixenet-carta-nevada-750ml/up/MLBU1720267103,,,4.0,0.0,2.0,3.0,2.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Freixenet é a maior produtora de Cava do mundo — e o Carta Nevada é o espumante mais vendido da casa, feito pelo método tradicional (mesma técnica do Champagne) em Penedès, Catalunha. O nome vem da 'carta nevada', a névoa branca que cobre as garrafas durante o processo de remuage. Macabeo é a uva-base do Cava, trazendo leveza e acidez fresca.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-bff76aff4c46,Vinho Miolo Reserva Sauvignon Blanc Branco Seco 750ml,Miolo,,0.0,1.0,branco,,Sauvignon Blanc,,Brasil,,65.58,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-reserva-sauvignon-blanc-branco-seco-750ml/up/MLBU1145226190,,,4.0,0.0,2.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Miolo foi pioneira em levar o Sauvignon Blanc pro Planalto Catarinense, região de altitude acima de 900 metros que mudou o jogo dos brancos brasileiros. O frio da Serra catarinense preserva a acidez e os aromas herbáceos da uva — o que explica por que vinhos como esse conseguem entregar aquele perfil fresco que até então o Brasil não tinha como produzir.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c0244199d4dc,Vinho Espanhol Cohiba Atmosphere Gran Reserva Doc 750ml,INFERIR,,0.0,1.0,tinto,,Tempranillo,,Outros,,106.69,,,750,,,,https://www.mercadolivre.com.br/vinho-espanhol-cohiba-atmosphere-gran-reserva-doc-750ml/up/MLBU1454862600,,,3.0,4.0,4.0,3.0,1.0,70.0,medio,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,True,0.0,,,,,,,"O nome Cohiba neste vinho espanhol é uma referência direta à marca cubana de charutos — uma escolha de marketing que une dois mundos de luxo. Gran Reserva em Espanha tem regra clara: tintos ficam mínimo 60 meses entre barrica e garrafa, sendo 18 meses em madeira. Isso dá ao Tempranillo tempo pra desenvolver notas de couro, terra e especiaria que definem o estilo.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c02c768ec9cc,Vinho Pizzato Allumé Chardonnay 750 Ml,Pizzato,,0.0,1.0,branco,,Chardonnay,,Brasil,,122.18,,,750,,,,https://www.mercadolivre.com.br/vinho-pizzato-allume-chardonnay-750-ml/up/MLBU1106840607,,,4.0,0.0,2.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Pizzato é conhecida pelo Merlot, mas a linha Allumé mostra outro lado da vinícola: brancos pensados pro dia a dia, sem passagem por carvalho. O Chardonnay Allumé fermenta em aço inox, preservando a fruta fresca e a acidez da Serra Gaúcha — escolha diferente da maioria dos Chardonnays nacionais que ainda apostam na madeira pra ganhar corpo.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c05fd90eb383,Caixa C/ 6 Vinho Argentino Alamos Malbec 750 Ml,Catena Zapata,,0.0,1.0,tinto,,Malbec,,Argentina,,399.0,,,750,,,,https://www.mercadolivre.com.br/caixa-c-6-vinho-argentino-alamos-malbec-750-ml/up/MLBU2965133267,,,3.0,3.0,3.0,4.0,1.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"Alamos é a linha de entrada da Catena Zapata, uma das maiores referências de Malbec da Argentina. A Catena foi pioneira em plantar Malbec em alta altitude, acima de 900 metros em Mendoza, nos anos 1990, quando a maioria achava que altitude era problema, não solução. O Alamos carrega essa filosofia a preço acessível: uvas de vinhedos próprios da família em Mendoza.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c10cd8f6a267,Vinho Do Porto Royal Oporto Ruby 750ml,Real Companhia Velha,,0.0,1.0,fortificado,,Blend Tinto,,Portugal,,132.88,,,750,,,,https://www.mercadolivre.com.br/vinho-do-porto-royal-oporto-ruby-750ml/up/MLBU2967709653,,,2.0,3.0,4.0,5.0,5.0,85.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Real Companhia Velha foi fundada em 1756 por decreto do Marquês de Pombal — a mesma lei que criou a primeira demarcação vinícola do mundo, o Douro. A categoria Ruby é o estilo mais jovem do Porto: passa poucos anos em tonel grande, preservando cor rubi intensa e fruta fresca de castas como Touriga Nacional e Tinta Roriz colhidas nas encostas xistosas do Douro.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c11b7416dfc9,Vinho Miolo Merlot Terroir 750ml,Miolo,,0.0,1.0,tinto,,Merlot,,Brasil,,28.74,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-merlot-terroir-750ml/up/MLBU2185795984,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Miolo foi pioneira no Vale dos Vinhedos, primeira região brasileira a ter Indicação de Procedência (2002) e Denominação de Origem (2012). A linha Terroir da Miolo busca mostrar o que a Serra Gaúcha entrega uva por uva, sem blend. O Merlot dessa linha passa por carvalho francês e americano, posicionado como vitrine do potencial da uva na altitude gaúcha.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c122f54705e6,Vinho Tarapacá Reserva Merlot 750 Ml,Tarapaca,,0.0,1.0,tinto,,Merlot,,Chile,,109.9,,,750,,,,https://www.mercadolivre.com.br/vinho-tarapaca-reserva-merlot-750-ml/up/MLBU1145563539,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Tarapacá é uma das vinícolas mais antigas do Chile, fundada em 1874 no Vale do Maipo. A linha Reserva passa por maturação em carvalho francês e americano — etapa que não é obrigatória na categoria, mas a casa mantém como padrão. O Merlot chileno do Maipo costuma ser mais encorpado que o europeu por causa do clima seco e da altitude.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c15d7f1a5cbb,Vinho Royal Oporto Rosé 750ml,Real Companhia Velha,,0.0,1.0,rose,,Blend Rosé,,Portugal,,41.5,,,750,,,,https://www.mercadolivre.com.br/vinho-royal-oporto-rose-750ml/up/MLBU1125029035,,,3.0,0.0,2.0,4.0,3.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A Real Companhia Velha foi fundada em 1756 por decreto do Marquês de Pombal — a mesma lei que criou a primeira delimitação oficial do Douro, a região mais antiga do mundo regulamentada para vinho. O Royal Oporto Rosé é feito com uvas tintas do Douro vinificadas sem maceração prolongada, o que preserva a cor rosa sem extrair taninos.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c169c5a1b384,Vinho Tinto Argentino Angelica Zapata Malbec Alta 750ml,Catena Zapata,,0.0,1.0,tinto,,Malbec,,Argentina,,20.87,,,750,,,,https://www.mercadolivre.com.br/vinho-tinto-argentino-angelica-zapata-malbec-alta-750ml/up/MLBU1128793364,,,3.0,4.0,4.0,4.0,1.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"Angélica Zapata é a linha top da Catena Zapata, batizada em homenagem à mãe de Nicolás Catena. O Malbec Alta vem de vinhedos de altitude em Mendoza — a família foi pioneira em plantar acima de 1.000 metros nos anos 90, quando ninguém apostava que o frio da montanha melhoraria a uva. Essa escolha virou o modelo que toda a Argentina seguiu depois.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c175316f68e1,Vinho Australiano Yellow Tail Cabernet Sauvignon 750ml Cx/6,Yellow Tail,,0.0,1.0,tinto,,Cabernet Sauvignon,,Austrália,,39.03,,,750,,,,https://www.mercadolivre.com.br/vinho-australiano-yellow-tail-cabernet-sauvignon-750ml-cx6/p/MLB2043577226,,,2.0,3.0,3.0,4.0,2.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"O Yellow Tail foi lançado em 2001 pela família Casella, do interior de New South Wales, e virou fenômeno de vendas nos EUA: em dois anos, era o vinho importado mais vendido no país, superando rótulos franceses e italianos. A estratégia foi deliberada — rótulo simples, fruta generosa, tanino macio. Um caso estudado em MBA como exemplo de oceano azul no mercado de vinhos.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c19960613d88,Vinho D.v. Catena Zapata Cabernet Malbec 750ml,Catena Zapata,,0.0,1.0,tinto,,Malbec,,Argentina,,142.9,,,750,,,,https://www.mercadolivre.com.br/vinho-dv-catena-zapata-cabernet-malbec--750ml/up/MLBU1214301159,,,3.0,4.0,4.0,4.0,1.0,85.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"A linha D.V. Catena é a homenagem de Nicolás Catena Zapata ao pai, Domingo Victorio — o D.V. do nome. O blend Cabernet-Malbec é a aposta da família pra mostrar que Malbec argentino ganha complexidade quando misturado com Cabernet Sauvignon de alta altitude. As uvas vêm de vinhedos em Mendoza acima de 900 metros, onde a amplitude térmica preserva acidez e concentra aroma.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
v10-ml-c1a31109da78,Vinho Do Porto Taylor´s Fine Tawny 750 Ml,Taylors,,0.0,1.0,fortificado,,Blend Tinto,,Portugal,,165.0,,,750,,,,https://www.mercadolivre.com.br/vinho-do-porto-taylors-fine-tawny-750-ml/up/MLBU1421552254,,,2.0,1.0,4.0,4.0,4.0,85.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50,v10_ml_top50,vinho,True,True,,False,0.0,,,,,,,"O Taylor's Fine Tawny fica em barricas de carvalho por pelo menos três anos no Douro — tempo suficiente pra o vinho perder a cor rubi e virar aquele laranja-acastanhado que dá nome ao estilo Tawny. A Taylor Fladgate existe desde 1692 e é uma das poucas casas de Porto ainda independente, sem pertencer a um grande grupo de bebidas.",,aprovado_auto,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,2026-05-08T18:03:54.385053Z,v10_enrichment_llm,,,,False,True
